1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-173.42,-111.75,-92.21,-115.41,-109.31,-71.45,-64.73,-136.79,-63.51,-45.19,-45.19,-96.48,-101.98,-100.76,-94.65,-107.47,-128.85,-68.39,-109.31,-104.42
-173.42,-112.36,-92.21,-116.02,-109.31,-72.06,-64.12,-135.56,-63.51,-45.19,-45.19,-96.48,-101.98,-100.76,-94.65,-107.47,-128.85,-69,-109.31,-105.03
-173.42,-112.97,-92.21,-116.02,-109.31,-71.45,-64.73,-136.17,-64.12,-45.19,-45.8,-96.48,-101.98,-100.15,-94.04,-106.86,-128.85,-68.39,-109.92,-104.42
-174.04,-112.97,-92.21,-116.63,-109.31,-72.06,-64.12,-136.17,-63.51,-45.19,-45.19,-96.48,-101.98,-100.76,-94.65,-107.47,-128.85,-69,-109.31,-104.42
-174.04,-112.97,-92.21,-116.02,-109.31,-71.45,-64.73,-136.17,-64.12,-45.19,-45.19,-95.87,-101.98,-100.76,-94.04,-106.86,-128.24,-68.39,-109.92,-104.42
-174.04,-112.36,-91.6,-116.63,-109.31,-71.45,-64.12,-136.79,-63.51,-44.58,-45.8,-96.48,-101.98,-101.37,-94.04,-107.47,-128.24,-68.39,-109.31,-104.42
-174.04,-112.36,-91.6,-116.02,-109.31,-72.06,-64.73,-136.17,-64.73,-45.19,-45.8,-96.48,-102.59,-101.37,-94.04,-107.47,-128.24,-67.78,-108.7,-105.03
-174.04,-112.36,-91.6,-116.02,-109.31,-71.45,-64.73,-136.17,-64.12,-45.19,-45.8,-96.48,-102.59,-100.76,-94.04,-106.86,-128.24,-66.56,-109.31,-105.03
-174.65,-112.97,-91.6,-116.02,-109.31,-72.06,-64.73,-136.17,-64.73,-45.19,-46.41,-96.48,-101.98,-100.76,-94.04,-107.47,-127.63,-66.56,-109.31,-105.64
-174.65,-112.97,-91.6,-116.02,-109.31,-71.45,-65.34,-136.79,-64.12,-45.8,-46.41,-97.09,-102.59,-100.76,-94.04,-107.47,-128.24,-65.95,-109.31,-105.64
-175.26,-112.36,-91.6,-116.02,-109.31,-71.45,-65.34,-136.79,-64.12,-45.19,-46.41,-96.48,-102.59,-101.37,-94.04,-106.86,-127.63,-65.95,-109.31,-105.64
-174.04,-112.97,-91.6,-115.41,-109.31,-71.45,-65.34,-136.79,-64.73,-45.19,-46.41,-97.09,-101.98,-100.76,-93.43,-107.47,-127.63,-66.56,-108.7,-105.03
-174.04,-112.36,-91.6,-115.41,-109.31,-71.45,-65.34,-136.79,-64.12,-44.58,-46.41,-96.48,-101.98,-100.76,-94.04,-107.47,-127.63,-66.56,-108.7,-105.03
-174.04,-112.36,-91.6,-116.02,-108.7,-71.45,-65.95,-137.4,-64.12,-44.58,-46.41,-95.87,-102.59,-101.37,-93.43,-106.86,-127.02,-66.56,-109.31,-105.64
-175.26,-112.36,-91.6,-115.41,-108.7,-71.45,-65.34,-137.4,-64.73,-44.58,-46.41,-95.87,-101.98,-100.76,-94.04,-107.47,-127.02,-65.95,-108.7,-106.25
-174.65,-112.97,-90.99,-115.41,-109.31,-71.45,-65.34,-137.4,-64.73,-45.19,-47.02,-96.48,-102.59,-100.76,-93.43,-107.47,-127.63,-66.56,-108.7,-105.64
-175.26,-113.58,-91.6,-115.41,-109.31,-71.45,-65.34,-137.4,-64.73,-45.19,-47.02,-95.87,-102.59,-101.37,-93.43,-107.47,-127.02,-66.56,-108.7,-106.25
-174.65,-112.97,-91.6,-115.41,-108.7,-71.45,-65.95,-137.4,-64.73,-45.19,-47.02,-95.87,-102.59,-101.37,-93.43,-107.47,-126.4,-66.56,-108.7,-106.25
-175.26,-112.97,-91.6,-116.02,-109.31,-71.45,-65.95,-137.4,-64.12,-44.58,-47.02,-95.87,-102.59,-101.37,-94.04,-107.47,-126.4,-66.56,-108.7,-106.25
-175.87,-112.36,-91.6,-115.41,-108.7,-71.45,-65.95,-137.4,-64.73,-45.19,-47.02,-95.87,-102.59,-101.98,-94.04,-108.09,-126.4,-65.95,-108.7,-106.86
-175.26,-112.36,-91.6,-114.8,-108.7,-71.45,-65.95,-137.4,-64.12,-45.19,-47.63,-96.48,-101.98,-101.37,-93.43,-107.47,-127.02,-66.56,-108.7,-106.86
-175.26,-113.58,-91.6,-115.41,-108.7,-71.45,-66.56,-137.4,-65.34,-45.19,-48.24,-95.87,-102.59,-101.37,-93.43,-107.47,-126.4,-65.95,-108.09,-106.25
-175.26,-112.97,-91.6,-114.8,-109.31,-72.06,-65.95,-138.01,-64.73,-45.19,-48.24,-96.48,-102.59,-101.37,-93.43,-107.47,-125.79,-65.95,-108.09,-106.86
-175.87,-112.97,-90.99,-115.41,-109.31,-72.06,-66.56,-137.4,-64.73,-45.19,-47.63,-95.87,-102.59,-100.76,-93.43,-107.47,-125.79,-65.95,-108.7,-106.86
-175.87,-112.97,-91.6,-115.41,-109.31,-71.45,-67.17,-138.01,-64.73,-45.19,-48.24,-96.48,-102.59,-100.76,-93.43,-106.86,-125.79,-66.56,-108.09,-106.86
-175.87,-112.36,-91.6,-115.41,-108.7,-72.06,-66.56,-138.01,-64.73,-45.19,-47.63,-96.48,-102.59,-101.37,-93.43,-107.47,-126.4,-65.95,-108.09,-107.47
-176.48,-113.58,-91.6,-114.8,-108.7,-71.45,-67.17,-138.01,-65.34,-44.58,-48.24,-96.48,-102.59,-100.76,-93.43,-107.47,-125.79,-65.95,-108.09,-107.47
-175.87,-112.97,-91.6,-115.41,-109.31,-71.45,-66.56,-138.01,-65.34,-44.58,-48.85,-96.48,-101.98,-100.76,-93.43,-106.86,-125.79,-65.95,-108.09,-107.47
-176.48,-112.97,-91.6,-114.8,-108.7,-71.45,-66.56,-138.01,-65.34,-45.19,-48.85,-96.48,-101.98,-100.76,-93.43,-107.47,-125.18,-65.95,-107.47,-106.86
-175.87,-112.36,-91.6,-114.8,-108.7,-71.45,-67.17,-138.01,-64.73,-44.58,-48.85,-96.48,-102.59,-100.76,-93.43,-107.47,-125.18,-65.95,-107.47,-107.47
-177.09,-112.97,-90.99,-114.8,-108.7,-71.45,-67.17,-138.01,-65.34,-43.97,-48.24,-96.48,-101.98,-101.37,-93.43,-107.47,-125.18,-65.95,-107.47,-107.47
-176.48,-112.97,-90.38,-114.8,-109.31,-71.45,-67.17,-138.01,-64.73,-44.58,-48.85,-96.48,-101.98,-100.76,-92.82,-107.47,-125.18,-65.95,-107.47,-108.09
-176.48,-112.97,-90.99,-114.19,-108.7,-71.45,-67.78,-138.62,-64.73,-43.97,-48.85,-97.09,-101.98,-100.76,-93.43,-107.47,-125.18,-66.56,-108.09,-108.09
-177.09,-112.97,-90.38,-114.8,-108.7,-71.45,-67.78,-138.62,-65.34,-44.58,-49.46,-96.48,-101.98,-100.76,-93.43,-107.47,-125.18,-66.56,-108.09,-108.09
-177.09,-112.97,-90.99,-114.19,-108.7,-71.45,-67.78,-138.62,-64.73,-44.58,-48.85,-96.48,-101.98,-100.15,-92.82,-107.47,-124.57,-65.95,-107.47,-108.09
-177.09,-112.97,-90.99,-114.19,-108.7,-71.45,-68.39,-138.62,-65.34,-45.19,-49.46,-96.48,-102.59,-100.76,-93.43,-106.86,-125.18,-65.95,-107.47,-108.7
-177.09,-112.97,-90.99,-114.19,-108.09,-71.45,-67.17,-138.62,-65.34,-44.58,-50.07,-96.48,-101.98,-100.15,-92.82,-106.86,-125.18,-66.56,-107.47,-108.09
-177.09,-112.97,-90.38,-113.58,-108.09,-71.45,-67.78,-138.62,-64.73,-44.58,-49.46,-96.48,-101.98,-100.76,-92.82,-106.86,-123.96,-65.95,-106.86,-108.09
-177.7,-112.97,-89.77,-113.58,-107.47,-71.45,-68.39,-139.23,-64.73,-44.58,-50.07,-96.48,-101.98,-100.76,-92.82,-107.47,-124.57,-66.56,-106.86,-108.7
-177.7,-112.36,-90.38,-114.19,-108.09,-71.45,-68.39,-139.23,-64.73,-43.97,-49.46,-95.87,-101.37,-100.15,-92.82,-106.86,-123.96,-65.95,-107.47,-108.7
-177.7,-112.36,-90.38,-114.19,-107.47,-70.84,-68.39,-138.62,-64.73,-44.58,-50.07,-95.87,-101.98,-101.37,-92.82,-106.86,-123.96,-65.95,-106.86,-108.09
-177.7,-112.97,-90.38,-114.19,-108.09,-70.84,-68.39,-138.62,-65.34,-44.58,-50.07,-96.48,-101.37,-100.76,-92.82,-106.86,-123.96,-65.95,-106.86,-108.7
-177.09,-112.97,-90.38,-114.19,-108.09,-70.84,-69,-139.23,-64.73,-43.36,-50.07,-95.87,-101.37,-100.76,-92.82,-106.86,-123.96,-65.95,-107.47,-108.7
-178.31,-112.36,-90.99,-114.19,-107.47,-70.84,-68.39,-138.62,-64.73,-43.97,-50.07,-95.87,-101.37,-100.76,-92.82,-107.47,-123.35,-65.95,-106.86,-108.7
-178.31,-112.97,-90.99,-114.19,-108.09,-71.45,-69,-139.23,-64.73,-43.97,-50.68,-96.48,-100.76,-100.76,-92.82,-106.86,-123.35,-65.95,-106.86,-109.31
-178.92,-112.97,-90.38,-113.58,-108.09,-70.84,-69,-139.23,-64.73,-43.36,-50.68,-96.48,-100.76,-100.76,-92.21,-106.86,-123.35,-65.95,-106.86,-109.31
-177.7,-112.97,-90.99,-114.19,-107.47,-70.84,-69,-138.62,-64.73,-43.97,-50.07,-95.87,-100.76,-100.15,-92.21,-106.86,-123.35,-65.34,-106.86,-109.31
-178.31,-112.36,-90.38,-113.58,-107.47,-70.84,-69,-138.62,-64.73,-43.36,-50.68,-95.87,-100.76,-100.15,-92.82,-106.25,-122.74,-65.34,-106.25,-109.31
-178.31,-112.36,-90.38,-112.97,-107.47,-70.84,-69,-139.23,-64.73,-43.97,-50.68,-95.87,-100.76,-100.76,-92.82,-106.25,-122.74,-65.34,-106.25,-108.7
-178.92,-112.97,-90.99,-113.58,-107.47,-70.22,-69.61,-139.23,-64.73,-43.97,-50.68,-95.87,-100.15,-100.15,-92.21,-106.25,-122.74,-65.34,-106.25,-108.7
-178.31,-112.36,-90.38,-113.58,-107.47,-70.84,-69.61,-138.62,-64.12,-43.36,-51.29,-95.26,-100.76,-100.15,-92.82,-105.64,-122.74,-65.95,-106.86,-109.31
-178.92,-112.97,-90.99,-113.58,-106.86,-70.84,-69.61,-139.23,-64.73,-43.97,-51.91,-95.87,-100.15,-100.76,-92.21,-106.25,-122.74,-65.34,-106.25,-109.31
-178.92,-111.14,-91.6,-113.58,-106.25,-70.22,-69.61,-139.23,-64.73,-43.36,-51.29,-95.87,-100.76,-100.15,-91.6,-106.25,-122.13,-65.34,-106.25,-109.92
-178.92,-110.53,-90.99,-112.97,-106.86,-70.84,-70.22,-138.62,-64.73,-42.75,-51.29,-95.26,-100.15,-100.15,-92.21,-106.25,-122.13,-65.34,-106.25,-109.31
-179.53,-110.53,-90.99,-112.97,-106.86,-70.22,-69.61,-138.62,-64.12,-43.36,-51.29,-95.87,-100.15,-99.54,-92.21,-105.64,-122.13,-65.34,-106.25,-109.31
-178.92,-110.53,-90.99,-112.97,-106.86,-70.84,-70.22,-139.23,-64.73,-42.75,-51.91,-95.26,-99.54,-99.54,-91.6,-105.64,-122.13,-65.34,-105.64,-109.31
-179.53,-110.53,-90.99,-112.97,-106.25,-70.22,-69.61,-139.23,-64.73,-42.75,-51.91,-95.87,-99.54,-99.54,-91.6,-105.03,-121.52,-65.34,-105.64,-109.31
-180.14,-110.53,-90.99,-112.97,-105.64,-70.22,-70.22,-139.23,-64.73,-43.36,-51.29,-95.87,-99.54,-98.93,-91.6,-105.03,-122.13,-65.34,-105.64,-109.92
-180.75,-110.53,-91.6,-113.58,-105.64,-70.22,-70.22,-139.23,-64.73,-42.75,-51.91,-95.26,-98.93,-99.54,-91.6,-105.64,-121.52,-64.73,-105.03,-109.31
-179.53,-110.53,-90.99,-112.97,-105.64,-70.22,-70.22,-139.23,-64.12,-42.75,-51.91,-95.87,-98.93,-99.54,-91.6,-105.64,-121.52,-65.34,-105.64,-109.31
-180.14,-111.14,-91.6,-112.97,-105.64,-69.61,-70.22,-139.23,-64.73,-42.13,-52.52,-95.87,-98.93,-98.93,-91.6,-105.03,-121.52,-64.73,-105.03,-109.31
-180.14,-110.53,-90.99,-112.97,-105.64,-70.22,-70.22,-139.23,-64.73,-42.75,-53.13,-95.87,-99.54,-99.54,-91.6,-105.03,-121.52,-64.73,-105.64,-109.31
-180.14,-110.53,-91.6,-112.97,-105.64,-69.61,-70.84,-139.23,-64.73,-42.13,-52.52,-95.26,-98.93,-98.93,-90.99,-105.03,-120.91,-64.73,-105.03,-109.92
-180.14,-109.92,-90.99,-112.97,-105.64,-70.84,-70.84,-139.23,-64.12,-42.75,-52.52,-95.87,-98.93,-98.93,-91.6,-104.42,-121.52,-64.12,-105.03,-109.92
-180.14,-110.53,-91.6,-113.58,-105.03,-70.22,-70.84,-139.23,-64.12,-42.13,-52.52,-95.26,-98.93,-98.93,-91.6,-105.03,-120.91,-64.73,-105.64,-109.92
-180.75,-110.53,-92.21,-113.58,-105.03,-70.22,-70.84,-139.84,-64.12,-42.13,-53.13,-95.26,-98.31,-98.31,-90.99,-104.42,-120.3,-64.12,-105.03,-109.92
-180.75,-109.92,-92.21,-112.97,-105.03,-69,-70.84,-139.23,-64.12,-42.13,-52.52,-95.87,-98.31,-98.31,-90.38,-104.42,-120.3,-64.12,-105.03,-109.92
-180.75,-109.92,-91.6,-113.58,-104.42,-70.22,-70.84,-139.23,-64.12,-42.13,-53.13,-95.26,-98.31,-98.31,-90.38,-104.42,-120.3,-64.73,-104.42,-110.53
-180.75,-109.92,-91.6,-112.97,-105.03,-70.22,-71.45,-139.23,-64.12,-41.52,-53.13,-95.26,-98.31,-98.31,-90.99,-103.81,-120.3,-64.73,-104.42,-109.92
-180.14,-110.53,-91.6,-113.58,-104.42,-69.61,-70.84,-138.62,-63.51,-42.13,-53.13,-94.65,-97.7,-98.31,-90.38,-104.42,-120.3,-63.51,-104.42,-109.92
-180.75,-109.31,-92.21,-112.97,-104.42,-69.61,-71.45,-139.23,-64.12,-42.13,-53.13,-95.26,-97.7,-97.7,-90.38,-103.81,-120.3,-64.12,-104.42,-109.31
-181.36,-109.92,-92.21,-112.97,-104.42,-69.61,-71.45,-139.23,-64.12,-41.52,-53.13,-95.26,-97.09,-97.7,-89.77,-103.2,-120.3,-64.12,-104.42,-109.92
-180.75,-109.31,-92.21,-112.97,-104.42,-69,-71.45,-139.23,-64.12,-42.13,-53.13,-94.65,-97.09,-98.31,-89.77,-103.2,-119.69,-64.12,-104.42,-110.53
-180.75,-109.31,-92.21,-112.97,-104.42,-69,-71.45,-139.23,-64.12,-41.52,-53.13,-95.26,-97.09,-98.31,-89.77,-103.2,-119.69,-64.12,-103.81,-110.53
-180.75,-109.31,-91.6,-112.97,-104.42,-69,-71.45,-139.23,-64.12,-41.52,-53.74,-95.26,-96.48,-97.7,-89.77,-103.2,-119.69,-63.51,-103.81,-109.92
-181.97,-109.31,-92.82,-112.97,-104.42,-69.61,-71.45,-139.84,-64.12,-41.52,-53.74,-94.65,-97.09,-98.31,-89.77,-103.81,-119.69,-64.12,-104.42,-109.92
-181.36,-110.53,-92.21,-112.97,-104.42,-69.61,-72.06,-139.23,-64.12,-40.91,-53.74,-94.65,-97.09,-98.31,-89.77,-103.2,-119.69,-64.12,-103.81,-110.53
-181.36,-109.31,-92.21,-112.97,-103.81,-69.61,-71.45,-139.84,-63.51,-41.52,-54.35,-95.26,-97.09,-98.31,-89.77,-102.59,-119.69,-63.51,-103.81,-110.53
-181.36,-109.92,-92.21,-112.97,-103.2,-68.39,-71.45,-139.23,-63.51,-40.91,-54.35,-94.65,-95.87,-97.09,-88.54,-103.2,-119.08,-63.51,-103.81,-109.92
-181.97,-109.92,-92.21,-112.97,-103.81,-69,-71.45,-139.23,-63.51,-40.91,-54.35,-94.65,-96.48,-97.09,-89.15,-102.59,-119.69,-63.51,-103.2,-109.92
-181.97,-109.92,-92.82,-112.36,-103.2,-69,-71.45,-139.23,-63.51,-40.91,-54.35,-94.65,-96.48,-97.09,-88.54,-102.59,-119.08,-63.51,-103.2,-109.92
-181.97,-110.53,-92.82,-112.36,-103.2,-69,-71.45,-138.62,-62.9,-40.91,-53.74,-95.26,-96.48,-97.09,-89.15,-102.59,-119.08,-63.51,-103.2,-109.92
-181.97,-109.31,-92.82,-112.36,-103.2,-69,-71.45,-139.23,-63.51,-40.91,-54.35,-95.26,-95.87,-96.48,-88.54,-101.98,-119.08,-62.9,-103.2,-109.92
-181.97,-109.31,-92.82,-112.36,-103.2,-69,-71.45,-139.23,-63.51,-40.91,-54.35,-94.65,-95.87,-97.09,-88.54,-102.59,-118.47,-62.9,-102.59,-109.92
-182.58,-109.31,-92.21,-112.36,-102.59,-69,-71.45,-138.62,-63.51,-40.91,-54.35,-95.26,-95.87,-97.09,-88.54,-101.98,-118.47,-62.9,-102.59,-109.92
-181.97,-109.31,-92.82,-112.36,-102.59,-69,-72.06,-139.23,-62.9,-40.91,-54.35,-94.65,-95.87,-96.48,-88.54,-101.98,-118.47,-62.9,-102.59,-109.92
-181.97,-109.31,-92.82,-112.36,-102.59,-68.39,-71.45,-139.23,-62.9,-40.3,-54.96,-94.65,-95.87,-96.48,-88.54,-101.98,-118.47,-62.9,-102.59,-109.92
-181.97,-109.31,-92.82,-111.75,-102.59,-68.39,-71.45,-138.62,-62.9,-40.3,-54.96,-94.65,-95.26,-95.87,-87.93,-101.98,-117.86,-62.29,-101.98,-109.92
-182.58,-109.31,-93.43,-112.36,-103.2,-69,-72.06,-138.62,-62.9,-40.3,-55.57,-94.65,-95.26,-96.48,-87.93,-101.37,-117.86,-62.29,-101.98,-109.92
-182.58,-109.31,-92.82,-111.75,-101.98,-67.78,-71.45,-138.62,-62.9,-40.3,-55.57,-94.65,-95.26,-95.87,-87.93,-101.98,-117.86,-62.29,-101.98,-109.92
-182.58,-109.92,-93.43,-112.36,-102.59,-68.39,-71.45,-138.62,-62.9,-40.3,-54.96,-94.65,-95.26,-95.87,-87.93,-101.98,-117.86,-62.29,-101.98,-109.92
-181.97,-109.31,-93.43,-112.36,-101.98,-68.39,-71.45,-138.62,-62.9,-39.69,-55.57,-94.65,-94.65,-95.26,-87.93,-100.76,-117.86,-62.29,-102.59,-109.31
-181.97,-108.7,-93.43,-112.36,-101.98,-68.39,-71.45,-138.62,-62.9,-39.69,-55.57,-94.65,-95.26,-95.26,-87.93,-101.37,-117.86,-61.68,-101.98,-109.31
-182.58,-108.7,-94.04,-112.36,-102.59,-69,-71.45,-138.62,-62.9,-39.69,-54.96,-94.65,-94.04,-94.65,-87.32,-101.37,-117.86,-61.68,-101.98,-109.31
-182.58,-108.7,-93.43,-111.75,-101.98,-68.39,-71.45,-138.62,-62.9,-39.69,-56.18,-94.65,-94.65,-95.26,-87.32,-101.37,-117.24,-61.68,-101.98,-109.92
-182.58,-108.7,-94.04,-112.36,-101.98,-68.39,-71.45,-138.62,-62.9,-39.69,-56.18,-94.65,-94.04,-94.65,-86.71,-100.76,-117.24,-61.68,-101.37,-109.31
-181.97,-108.7,-93.43,-111.75,-101.37,-67.78,-71.45,-138.01,-62.29,-39.08,-56.18,-94.04,-94.04,-95.26,-87.32,-100.76,-117.24,-61.68,-101.37,-109.31
-181.97,-108.7,-94.04,-111.75,-101.98,-67.78,-71.45,-138.01,-62.9,-39.69,-56.18,-94.04,-94.04,-94.65,-86.71,-100.76,-117.24,-62.29,-101.98,-109.31
-181.97,-108.7,-94.04,-112.36,-101.37,-67.78,-71.45,-138.62,-62.29,-39.69,-56.79,-95.26,-94.04,-94.65,-86.71,-100.15,-117.24,-62.29,-101.98,-109.31
-181.97,-108.09,-94.04,-112.36,-101.37,-67.78,-71.45,-138.01,-62.29,-39.08,-56.79,-94.65,-94.04,-94.65,-86.1,-100.15,-117.24,-61.68,-101.37,-109.31
-183.19,-108.09,-94.04,-111.75,-101.37,-67.17,-71.45,-138.01,-61.68,-38.47,-56.18,-94.65,-93.43,-94.65,-86.1,-100.76,-117.24,-61.68,-101.37,-109.31
-182.58,-108.09,-94.04,-111.75,-101.37,-67.78,-71.45,-138.01,-62.29,-38.47,-56.79,-94.65,-94.04,-94.65,-86.71,-100.15,-117.24,-61.68,-101.37,-108.7
-182.58,-108.09,-94.04,-111.75,-101.37,-67.78,-71.45,-138.01,-61.68,-38.47,-56.79,-94.65,-93.43,-94.04,-86.1,-100.15,-116.63,-61.06,-100.76,-109.31
-182.58,-108.09,-94.65,-111.75,-101.37,-67.78,-71.45,-137.4,-62.29,-39.08,-56.79,-94.65,-93.43,-94.04,-85.49,-100.15,-116.63,-61.06,-100.76,-108.7
-182.58,-108.09,-94.65,-111.75,-101.37,-67.17,-71.45,-137.4,-61.68,-38.47,-56.79,-94.65,-92.82,-93.43,-86.1,-99.54,-116.63,-61.06,-100.76,-109.31
-182.58,-108.09,-94.65,-111.75,-101.98,-67.78,-71.45,-137.4,-61.68,-39.08,-56.79,-95.26,-92.82,-93.43,-86.1,-100.15,-116.63,-61.06,-100.76,-108.7
-182.58,-107.47,-94.04,-111.75,-100.76,-67.78,-71.45,-137.4,-61.68,-37.86,-56.18,-94.65,-93.43,-93.43,-85.49,-99.54,-116.02,-60.45,-100.15,-109.31
-182.58,-108.09,-94.65,-111.14,-100.76,-67.78,-71.45,-138.01,-61.68,-38.47,-56.79,-94.65,-92.82,-92.82,-85.49,-98.93,-116.63,-61.06,-100.15,-108.7
-182.58,-107.47,-94.04,-111.14,-100.76,-67.17,-71.45,-138.01,-61.68,-39.08,-57.4,-94.65,-92.21,-93.43,-84.88,-99.54,-116.02,-60.45,-100.15,-108.7
-182.58,-107.47,-94.65,-111.75,-100.76,-67.78,-71.45,-137.4,-61.06,-38.47,-56.79,-94.65,-92.82,-92.21,-84.88,-98.93,-116.02,-61.06,-100.15,-109.31
-182.58,-107.47,-94.65,-111.75,-100.76,-67.17,-71.45,-137.4,-61.06,-38.47,-56.18,-94.65,-92.82,-92.82,-84.88,-98.93,-116.02,-60.45,-100.15,-108.7
-182.58,-107.47,-94.65,-111.14,-100.76,-67.78,-71.45,-136.79,-60.45,-37.86,-56.79,-94.65,-92.21,-92.82,-84.88,-98.31,-116.02,-60.45,-100.15,-108.7
-182.58,-106.86,-94.65,-111.75,-100.76,-67.17,-71.45,-137.4,-60.45,-37.86,-57.4,-94.65,-92.21,-92.82,-84.27,-98.93,-116.02,-61.06,-100.15,-108.09
-182.58,-106.86,-94.65,-111.75,-100.76,-67.17,-71.45,-138.01,-60.45,-37.25,-57.4,-94.04,-92.82,-92.82,-84.88,-98.31,-116.02,-60.45,-100.15,-108.09
-182.58,-107.47,-95.26,-111.14,-100.76,-67.17,-70.84,-136.79,-61.06,-37.86,-57.4,-94.04,-92.21,-91.6,-84.27,-98.31,-116.02,-60.45,-99.54,-108.09
-183.19,-107.47,-95.26,-111.14,-100.15,-66.56,-71.45,-137.4,-61.06,-37.25,-57.4,-94.04,-91.6,-92.82,-84.88,-98.93,-115.41,-59.84,-99.54,-108.09
-182.58,-106.25,-94.65,-111.14,-100.15,-66.56,-70.84,-136.79,-61.06,-37.86,-57.4,-94.04,-92.21,-92.21,-84.27,-98.31,-115.41,-59.84,-99.54,-108.09
-183.81,-107.47,-95.26,-111.14,-100.15,-66.56,-70.84,-136.79,-61.06,-37.86,-58.01,-93.43,-91.6,-91.6,-83.66,-98.31,-115.41,-59.84,-99.54,-108.09
-182.58,-106.86,-95.26,-111.14,-100.15,-66.56,-70.84,-136.79,-61.06,-37.86,-58.01,-93.43,-91.6,-92.21,-84.27,-98.31,-115.41,-60.45,-99.54,-108.09
-183.19,-106.86,-95.26,-111.14,-100.15,-66.56,-70.84,-137.4,-61.06,-37.86,-57.4,-93.43,-91.6,-92.21,-84.27,-98.93,-114.8,-60.45,-99.54,-108.09
-182.58,-106.86,-95.26,-111.75,-100.15,-66.56,-70.84,-136.79,-59.84,-37.25,-57.4,-93.43,-91.6,-91.6,-83.66,-97.7,-114.8,-59.84,-98.93,-108.09
-182.58,-106.25,-95.26,-110.53,-99.54,-66.56,-70.84,-136.79,-60.45,-36.64,-57.4,-92.82,-91.6,-91.6,-83.66,-98.31,-114.8,-59.23,-99.54,-107.47
-183.19,-106.25,-95.26,-111.14,-99.54,-66.56,-70.84,-136.79,-60.45,-37.25,-57.4,-92.82,-91.6,-91.6,-83.66,-97.7,-114.8,-59.23,-98.93,-108.09
-183.19,-106.25,-95.26,-111.14,-100.15,-66.56,-70.22,-136.17,-60.45,-37.25,-58.01,-92.82,-91.6,-91.6,-83.66,-97.7,-114.8,-59.23,-98.93,-107.47
-183.19,-106.25,-95.26,-111.14,-99.54,-66.56,-70.22,-136.79,-59.84,-36.64,-57.4,-92.82,-90.99,-90.99,-83.05,-97.7,-114.8,-59.23,-99.54,-107.47
-182.58,-106.25,-95.87,-111.14,-99.54,-65.95,-70.22,-136.17,-60.45,-36.64,-57.4,-92.21,-91.6,-90.99,-83.66,-97.7,-114.8,-59.23,-98.93,-107.47
-182.58,-106.25,-95.26,-111.14,-98.93,-66.56,-70.22,-136.79,-59.84,-36.64,-57.4,-92.82,-90.99,-90.99,-83.05,-97.09,-114.19,-59.23,-98.93,-107.47
-183.19,-106.25,-95.87,-111.14,-99.54,-66.56,-70.22,-136.17,-59.84,-36.64,-57.4,-93.43,-90.99,-91.6,-83.66,-97.7,-114.8,-59.23,-98.93,-107.47
-182.58,-106.25,-95.87,-110.53,-98.93,-66.56,-70.22,-136.17,-59.84,-36.64,-57.4,-92.82,-90.99,-90.99,-82.44,-97.09,-114.19,-58.01,-98.31,-107.47
-183.19,-105.64,-95.87,-110.53,-99.54,-66.56,-70.22,-135.56,-59.84,-37.25,-58.01,-93.43,-90.38,-90.38,-82.44,-97.09,-114.19,-59.23,-98.93,-107.47
-182.58,-105.03,-95.87,-110.53,-98.93,-66.56,-70.84,-136.79,-59.84,-36.03,-57.4,-92.82,-90.38,-90.99,-82.44,-97.09,-114.19,-58.62,-98.93,-106.86
-182.58,-105.64,-95.26,-110.53,-98.93,-66.56,-70.22,-136.17,-59.84,-37.25,-58.01,-92.82,-90.38,-90.99,-83.05,-97.09,-114.19,-58.01,-98.31,-106.86
-182.58,-105.64,-95.87,-110.53,-98.93,-66.56,-70.22,-135.56,-59.23,-36.03,-57.4,-92.82,-90.99,-90.38,-82.44,-97.09,-113.58,-58.62,-98.31,-106.86
-183.19,-105.64,-95.87,-110.53,-98.93,-66.56,-69.61,-136.17,-59.23,-36.03,-56.79,-92.82,-90.38,-91.6,-82.44,-97.09,-113.58,-58.62,-98.31,-107.47
-183.19,-105.64,-95.87,-110.53,-98.93,-65.95,-69.61,-135.56,-59.84,-36.64,-58.01,-92.82,-90.38,-90.38,-81.83,-96.48,-113.58,-58.62,-98.31,-106.86
-182.58,-105.03,-95.87,-110.53,-98.93,-66.56,-69.61,-135.56,-59.23,-36.03,-57.4,-92.82,-89.77,-90.38,-81.83,-97.09,-113.58,-58.01,-98.31,-106.86
-182.58,-105.03,-95.87,-110.53,-98.93,-65.95,-69.61,-136.17,-59.23,-36.03,-57.4,-92.82,-90.38,-90.99,-82.44,-96.48,-113.58,-58.01,-97.7,-107.47
-183.19,-104.42,-95.87,-110.53,-98.31,-65.95,-70.22,-135.56,-59.23,-36.64,-57.4,-92.82,-89.77,-90.38,-81.22,-96.48,-113.58,-58.01,-97.7,-106.86
-183.19,-104.42,-95.87,-110.53,-98.93,-66.56,-69.61,-135.56,-58.62,-35.42,-57.4,-92.21,-89.77,-89.77,-81.83,-96.48,-113.58,-58.01,-97.7,-106.86
-183.19,-104.42,-95.26,-109.92,-98.93,-65.95,-69,-135.56,-58.62,-35.42,-57.4,-92.21,-90.38,-90.99,-81.83,-96.48,-113.58,-58.01,-98.31,-106.86
